Fecha_hoy,ing_hab,cto_noc,ADR,num_men,num_adu,TREVPEC,count_rows
2021-02-09,722150.4329664528,600.0,605114.1699203973,344.0,1252.0,559166.4477333333,478
2021-02-10,865366.3237427134,768.0,709454.9842134519,400.0,1526.0,670851.0956666666,544
2021-02-11,1007860.2732205904,786.0,807754.8491490189,382.0,1582.0,769881.0568021978,616
2021-02-12,1270934.8115212775,1046.0,941044.5634740463,446.0,2106.0,900833.599405872,748
2021-02-13,1502534.9211878492,1234.0,1108599.6816763706,458.0,2496.0,1066606.7420956478,856
2021-02-14,1400323.843150287,1122.0,1021385.4838609961,512.0,2264.0,994796.6736518868,792
2021-02-15,1544096.3803725035,1282.0,932311.5526838124,714.0,2614.0,900151.8466778349,710
2021-02-16,1508232.3967145255,1256.0,853814.5887446055,800.0,2568.0,812002.8048881327,646
2021-02-17,1497733.4198322257,1264.0,830236.6597360874,844.0,2556.0,792228.4519437134,642
2021-02-18,1590343.0045432302,1290.0,1004365.615657312,706.0,2636.0,952152.9821828795,748
2021-02-19,1454660.1871084536,1174.0,1005456.5794847441,632.0,2416.0,958777.759370717,764
2021-02-20,1474579.1399713345,1236.0,1006655.11791519,656.0,2530.0,969025.491868045,786
2021-02-21,1067283.366819766,866.0,775156.5055958241,500.0,1770.0,755601.8760333001,610
2021-02-22,903476.4615295104,748.0,675246.8356041223,412.0,1526.0,655235.5867016317,536
2021-02-23,898502.3909251256,748.0,704235.2650616383,390.0,1510.0,689793.6675,560
2021-02-24,919244.7782979065,786.0,708975.4626188913,392.0,1582.0,695595.3556613942,580
2021-02-25,1208927.8416855538,1044.0,835278.2676260627,564.0,2106.0,809998.1130194033,688
2021-02-26,1371262.4057574042,1194.0,867914.5698678503,666.0,2424.0,847671.4493848436,728
2021-02-27,1451285.5573073162,1332.0,885240.0472725306,666.0,2696.0,878414.9044254273,746
2021-02-28,1029290.4470299631,864.0,712333.0643095265,448.0,1730.0,705154.037707815,586
2021-03-01,923730.1512062488,880.0,666754.8013433402,416.0,1768.0,658006.1982078273,618
2021-03-02,1000327.4544323463,926.0,718308.5422264661,450.0,1838.0,717446.7334706539,650
2021-03-03,1135727.0881059102,1030.0,819846.6176013885,528.0,2070.0,816832.357838153,730
2021-03-04,1510596.3452216336,1390.0,1062172.8602592007,618.0,2784.0,1056450.915039183,948
2021-03-05,1810321.8644035286,1702.0,1199853.6470229512,846.0,3418.0,1190131.9271174418,1094
2021-03-06,2197084.480154006,2056.0,1430251.5845497206,930.0,4206.0,1381938.6543293651,1268
2021-03-07,1431555.282585584,1334.0,1037441.8248296943,586.0,2684.0,1017140.6214776913,938
2021-03-08,1366449.039669412,1266.0,985635.4238900165,582.0,2506.0,981152.9553050299,890
2021-03-09,1441171.31650737,1276.0,1024114.1185730633,654.0,2542.0,1007822.9445353481,870
2021-03-10,1439260.8696399983,1296.0,1062354.0344033616,612.0,2596.0,1040620.8932987081,906
2021-03-11,1765932.3810337752,1546.0,1197331.9626197098,584.0,3112.0,1171028.2169222257,1016
2021-03-12,2462661.590952669,2168.0,1548527.6694719126,836.0,4374.0,1527473.7121953638,1310
2021-03-13,3116254.725601054,2818.0,1886827.7152185503,962.0,5764.0,1839987.543464035,1576
2021-03-14,2948549.317743275,2670.0,1822696.3558283548,944.0,5456.0,1782114.091463404,1514
2021-03-15,2085049.2982764817,1846.0,1404323.7090795515,900.0,3716.0,1382295.1582986098,1172
2021-03-16,2055202.5998046007,1836.0,1395131.0574358364,934.0,3704.0,1374924.8440636657,1164
2021-03-17,2198838.221336722,1978.0,1491095.6034121849,1000.0,4030.0,1455195.9808936955,1252
2021-03-18,2391890.0638371515,2182.0,1664234.4642610073,1008.0,4448.0,1599735.4503792282,1400
2021-03-19,2815289.678402044,2488.0,1881333.962154504,1006.0,5164.0,1774298.245358096,1536
2021-03-20,3031383.5296685556,2692.0,1977731.6560393153,978.0,5582.0,1877632.2050198605,1622
2021-03-21,2506231.400345972,2272.0,1623568.535411866,1154.0,4616.0,1575886.6897918896,1390
2021-03-22,2396184.548919597,2222.0,1577008.6611586376,1188.0,4466.0,1549056.4855635783,1348
2021-03-23,2180311.045994476,2008.0,1466913.946401045,1060.0,4042.0,1436789.8653112315,1246
2021-03-24,2124388.164647177,1852.0,1406094.9444601282,1020.0,3720.0,1379946.586252926,1162
2021-03-25,2367301.9025590103,2100.0,1544406.724690345,1030.0,4258.0,1501035.929413565,1286
2021-03-26,2591428.5791901844,2270.0,1663217.3284369414,1000.0,4626.0,1660309.1182515554,1346
2021-03-27,3080806.0745149194,2586.0,1951146.5649979655,1242.0,5334.0,1913782.427340812,1506
2021-03-28,2846657.946594948,2358.0,1849957.8476306256,1272.0,4874.0,1797296.104391584,1432
2021-03-29,2973708.5299111456,2488.0,1881214.6622210862,1262.0,5080.0,1836066.9213431692,1474
2021-03-30,2922123.654391641,2434.0,1861422.3512257757,1256.0,5016.0,1800903.3060174815,1460
2021-03-31,2808065.856245659,2282.0,1806303.1348068756,1084.0,4712.0,1760035.649438685,1390
2021-04-01,3741708.2906383364,2778.0,2233287.8998227227,1308.0,5810.0,2167562.8928018543,1560
2021-04-02,3841100.004330866,2858.0,2365384.7588369357,1324.0,6008.0,2264376.057008015,1626
2021-04-03,3703403.382067889,2756.0,2287203.3466284308,1322.0,5790.0,2205009.864516647,1594
2021-04-04,2162200.850793187,1758.0,1455076.896851611,972.0,3580.0,1433081.483703159,1120
2021-04-05,2542765.4720673747,2178.0,1606087.0108768456,1210.0,4426.0,1606605.8045232578,1280
2021-04-06,2734769.1276750956,2362.0,1705420.006837761,1272.0,4818.0,1711611.3745266313,1374
2021-04-07,2706125.7409268725,2372.0,1746731.6598874917,1176.0,4816.0,1735464.3723481079,1434
2021-04-08,2884786.839576963,2484.0,1872395.1821164386,1240.0,5076.0,1837915.231059086,1514
2021-04-09,2810116.323465151,2412.0,1761416.6419908265,1154.0,4934.0,1715110.873935513,1434
2021-04-10,2666797.020685331,2330.0,1656386.666472339,1106.0,4756.0,1609636.0885225143,1370
2021-04-11,1850888.9549205587,1626.0,1222628.1176644512,880.0,3294.0,1188521.5382627987,1050
2021-04-12,1907474.4864614103,1694.0,1217153.7743943075,864.0,3420.0,1174473.1487417785,1036
2021-04-13,1948487.2458095022,1744.0,1214072.9072303763,872.0,3510.0,1191274.1508423788,1054
2021-04-14,1866414.658433638,1682.0,1220252.7131351067,776.0,3402.0,1184553.8144676373,1058
2021-04-15,2109648.3820829745,1920.0,1385477.8940116107,830.0,3892.0,1311463.656350566,1202
2021-04-16,2482464.4776621033,2298.0,1609933.9351351818,932.0,4674.0,1510017.0897781595,1360
2021-04-17,2644836.9046574254,2564.0,1680042.7851251357,958.0,5154.0,1582539.713788437,1428
2021-04-18,1984961.2863266536,1834.0,1357520.7017266753,860.0,3736.0,1290850.7300786714,1198
2021-04-19,2045686.7887067727,1874.0,1382679.0096603073,938.0,3816.0,1317689.7586631326,1226
2021-04-20,2094013.1341085837,1936.0,1342597.5067665975,936.0,3986.0,1270253.3278799197,1198
2021-04-21,2108586.0942013697,1946.0,1382097.0816344607,932.0,4022.0,1301811.3560036924,1238
2021-04-22,2359039.965376876,2162.0,1542589.5245528177,1002.0,4422.0,1476161.0874697831,1336
2021-04-23,2748216.937778087,2442.0,1685678.7159058105,1050.0,5046.0,1602902.7344986363,1404
2021-04-24,2892482.3226273675,2598.0,1741134.1437456429,1060.0,5402.0,1653565.521875735,1436
2021-04-25,2428021.807876132,2120.0,1509111.6658457282,996.0,4374.0,1432462.7568999624,1260
2021-04-26,2352851.071609779,2122.0,1506725.1717222454,1122.0,4360.0,1420473.9163591175,1284
2021-04-27,2240335.6882018903,2026.0,1444714.0995995824,1092.0,4108.0,1369394.0371692404,1254
2021-04-28,2250201.5074684974,1980.0,1426083.6604769188,1052.0,3998.0,1374497.9062701731,1216
2021-04-29,2337699.341968149,2034.0,1547122.3135293194,1006.0,4046.0,1509760.0434271477,1296
2021-04-30,3181198.7362344563,2564.0,1795973.846267724,1280.0,5080.0,1786455.5187916753,1450
2021-05-01,3494209.662438265,2830.0,1985424.2884180034,1372.0,5636.0,1982997.5508496272,1586
2021-05-02,2696923.322342599,2172.0,1573173.7963780577,1104.0,4348.0,1570086.628975845,1312
2021-05-03,2579783.6884425185,2106.0,1527974.9208201508,1156.0,4150.0,1526347.5254039448,1286
2021-05-04,2582324.8262436455,2110.0,1512887.2324394363,1138.0,4198.0,1503025.8965299788,1282
2021-05-05,2167547.9045536495,1952.0,1420343.1684160104,1048.0,3922.0,1386554.6868876922,1236
2021-05-06,2395353.260907946,2066.0,1555330.469782597,1002.0,4184.0,1513745.25295841,1328
2021-05-07,2903275.19824569,2430.0,1746654.7308104176,1136.0,5010.0,1683154.989093872,1422
2021-05-08,3114051.7587476666,2644.0,1813151.7018902432,1198.0,5480.0,1762452.6277033032,1472
2021-05-09,2404983.280130664,2092.0,1506390.4199621337,994.0,4282.0,1455265.9994323063,1262
2021-05-10,2328453.9527574815,1982.0,1448150.3376799407,1072.0,4010.0,1397523.5112041358,1214
2021-05-11,2332417.7250414295,2002.0,1517250.5390844988,1106.0,4080.0,1458314.6205341618,1264
2021-05-12,2392963.1544040916,2028.0,1519526.3299424944,1032.0,4180.0,1459187.9267613532,1262
2021-05-13,2887077.2547330894,2416.0,1736665.486016251,1068.0,4980.0,1668979.9861025927,1410
2021-05-14,3276939.9977359544,2746.0,1916727.4139981123,1132.0,5594.0,1864642.053460886,1560
2021-05-15,3244285.4087601877,2800.0,1910548.3501333168,1134.0,5722.0,1844816.6373264387,1598
2021-05-16,2531413.322261871,2158.0,1583514.224961006,984.0,4376.0,1544816.7502026088,1338
2021-05-17,2832493.1853435887,2474.0,1676927.2048634994,1256.0,5054.0,1599994.0940013665,1418
2021-05-18,2756126.5375336963,2388.0,1714819.6905406287,1200.0,4876.0,1634252.9343906937,1430
2021-05-19,2525418.187217643,2176.0,1594029.984358519,1022.0,4434.0,1527118.1100727546,1334
2021-05-20,2774958.397530664,2434.0,1697949.348494923,1140.0,4986.0,1623380.0684559913,1404
2021-05-21,3221527.464368827,2742.0,1871344.1957025123,1340.0,5690.0,1759317.7166587478,1484
2021-05-22,3360003.916672903,2880.0,1944035.488634428,1422.0,6012.0,1827087.5673022931,1548
2021-05-23,2715594.9693107577,2306.0,1716608.0229852374,1236.0,4750.0,1630267.4382333916,1390
2021-05-24,2800244.3696981627,2442.0,1691689.9622957362,1418.0,5008.0,1591344.3079490825,1392
2021-05-25,2786090.7549079717,2468.0,1681271.6773321547,1406.0,5036.0,1599738.971587521,1422
2021-05-26,2429111.1970937015,2206.0,1603489.5341969708,1054.0,4456.0,1542229.3131081937,1396
2021-05-27,2713069.300538296,2414.0,1752013.0717706394,1198.0,4908.0,1667954.685257796,1474
2021-05-28,3223921.5814173217,2728.0,1987744.291871676,1404.0,5592.0,1885079.5466769661,1574
2021-05-29,3260555.855196185,2808.0,1980365.8610778612,1396.0,5736.0,1891457.6260868926,1586
2021-05-30,2553869.0101697226,2192.0,1571856.3638778757,1150.0,4488.0,1512472.2134673,1306
2021-05-31,2362990.8064015293,2062.0,1513218.4001629858,1140.0,4178.0,1467164.843017034,1290
2021-06-01,2447391.0561080566,2176.0,1563428.021972459,1210.0,4374.0,1535765.5593876566,1318
2021-06-02,2454617.2952532843,2196.0,1517683.1670757094,1152.0,4440.0,1474386.697596373,1312
2021-06-03,2539056.611668493,2260.0,1546007.8631752536,1060.0,4552.0,1502674.7471327682,1308
2021-06-04,2995537.7806852013,2588.0,1684813.8386245235,1122.0,5260.0,1629548.5503007344,1384
2021-06-05,2922500.7291398705,2546.0,1607583.695900874,1082.0,5196.0,1552608.7661398433,1340
2021-06-06,2312049.8394037387,2050.0,1381201.8127335287,1044.0,4124.0,1347842.2590937763,1182
2021-06-07,2616045.247506897,2296.0,1573212.5860436468,1200.0,4674.0,1514618.7515628794,1322
2021-06-08,2575283.8342149146,2224.0,1558937.6577251398,1286.0,4564.0,1477447.0501667385,1276
2021-06-09,2714751.776771734,2292.0,1709839.9837499147,1202.0,4728.0,1624884.1280635728,1372
2021-06-10,2944029.7366943974,2426.0,1838285.4378585662,1196.0,5030.0,1735446.944747507,1438
2021-06-11,3166226.779618935,2640.0,1876425.9586987728,1370.0,5480.0,1776892.5917929197,1480
2021-06-12,3292726.474894778,2758.0,1965000.5267099042,1354.0,5750.0,1864928.5966599833,1518
2021-06-13,2622099.491871051,2268.0,1634168.023129806,1146.0,4626.0,1586293.4169324061,1344
2021-06-14,3060435.7778650243,2548.0,1923367.2158846185,1352.0,5170.0,1866954.3290188727,1530
2021-06-15,3063374.2092733583,2562.0,1898154.7514560043,1418.0,5202.0,1833620.7603143293,1508
2021-06-16,3062942.5661399523,2580.0,1893301.1654443725,1428.0,5248.0,1813716.0640920901,1500
2021-06-17,3244573.7764824093,2628.0,1980731.6944484427,1416.0,5428.0,1853879.8144086502,1502
2021-06-18,3551432.972137804,2822.0,2161042.2807468954,1536.0,5898.0,2004250.1018366306,1582
2021-06-19,3576822.812226066,2812.0,2177772.5909117395,1492.0,5924.0,1995992.989433563,1572
2021-06-20,3021363.317028759,2410.0,1929301.8965326257,1342.0,5046.0,1802262.4532400398,1456
2021-06-21,3457874.668914835,2754.0,2232950.372002035,1612.0,5732.0,2104849.5140686515,1688
2021-06-22,3589701.7725194795,2818.0,2315679.5170330605,1618.0,5878.0,2192479.742092716,1728
2021-06-23,3608665.4208137295,2714.0,2383218.6080948,1440.0,5634.0,2271808.461639981,1718
2021-06-24,3710657.121082076,2808.0,2377795.808254177,1540.0,5810.0,2258613.4472252196,1708
2021-06-25,3933638.2114198366,2938.0,2362065.689572115,1590.0,6144.0,2235576.4407882676,1668
2021-06-26,4073957.200287939,3102.0,2460351.2894822527,1564.0,6442.0,2346072.8446546947,1756
2021-06-27,3529259.5709122987,2624.0,2148825.8643382983,1348.0,5384.0,2051458.3036412974,1544
2021-06-28,3543513.6164001944,2678.0,2134659.242920778,1536.0,5460.0,2052329.7479406346,1570
2021-06-29,3246227.2507087244,2540.0,2025614.8124748834,1552.0,5174.0,1942699.7841082544,1490
2021-06-30,3852826.616974133,2778.0,1848594.389992338,1436.0,5974.0,1781876.0637772682,1294
2021-07-01,4256065.390925121,2838.0,2105263.902358497,1438.0,6142.0,2007144.0467871458,1328
2021-07-02,4461066.590004441,2994.0,2157528.592185397,1474.0,6540.0,2043697.1900590572,1396
2021-07-03,4527537.944310087,3064.0,2416344.1356272693,1484.0,6588.0,2330613.925331808,1560
2021-07-04,3625918.676605758,2544.0,2324075.012283761,1316.0,5280.0,2264866.183217922,1558
2021-07-05,3751404.2270168406,2710.0,2311522.062151481,1466.0,5614.0,2261466.0750937816,1616
2021-07-06,3679140.839067517,2690.0,2215812.847301723,1430.0,5560.0,2163553.5280470313,1598
2021-07-07,3468281.0425861524,2532.0,2183898.915960835,1376.0,5178.0,2119762.5301923817,1580
2021-07-08,3648171.1644541873,2600.0,2380826.279592141,1412.0,5332.0,2325061.4676843854,1620
2021-07-09,4153519.515373563,2828.0,2675777.8355706083,1530.0,5912.0,2594082.385015646,1720
2021-07-10,4332823.525035808,3034.0,2771919.2202658933,1608.0,6332.0,2661787.9603947722,1806
2021-07-11,3911229.3771151076,2718.0,2584672.3251634073,1494.0,5694.0,2470023.3179013724,1724
2021-07-12,3739074.760415008,2738.0,2422297.1045900667,1482.0,5648.0,2343931.923762061,1668
2021-07-13,3763643.678653607,2820.0,2439873.39512049,1416.0,5794.0,2372180.598982995,1708
2021-07-14,3772018.003915515,2772.0,2439410.877315452,1396.0,5730.0,2366315.138243597,1678
2021-07-15,3863242.810893914,2790.0,2464337.4155500946,1398.0,5850.0,2318967.9868528955,1668
2021-07-16,4071321.5845161863,2856.0,2639918.935567976,1416.0,6046.0,2487832.82015404,1732
2021-07-17,4055984.249203831,2930.0,2587553.0054340414,1400.0,6220.0,2464028.3570821527,1714
2021-07-18,3518304.8436200586,2562.0,2259512.5926863686,1188.0,5450.0,2151634.6927864226,1536
2021-07-19,3810536.37208662,2780.0,2341678.7625523657,1354.0,5986.0,2212901.3230255335,1614
2021-07-20,3630607.5226289206,2794.0,2291243.0946374713,1402.0,5984.0,2157601.8697182005,1634
2021-07-21,3553803.7412583577,2710.0,2267161.84313827,1446.0,5782.0,2139097.898178432,1652
2021-07-22,3855776.473435407,2846.0,2391546.8041937603,1452.0,5984.0,2283957.1769981883,1702
2021-07-23,4045765.511866466,2910.0,2564959.6451757844,1454.0,6124.0,2469924.7678642184,1744
2021-07-24,4209129.378053001,2966.0,2623155.425174322,1636.0,6224.0,2563570.256560897,1762
2021-07-25,3790093.0920066424,2748.0,2333341.257989455,1928.0,5734.0,2263834.722793195,1622
2021-07-26,3891576.2070113267,2904.0,2283926.891429503,2102.0,6082.0,2185807.2094778945,1630
2021-07-27,3815207.484063381,2860.0,2270290.9413202805,2008.0,5966.0,2180382.338380654,1636
2021-07-28,3895553.001346357,2836.0,2361012.362652813,1930.0,5914.0,2244779.977454469,1674
2021-07-29,3773926.828865655,2760.0,2462690.6469068932,1668.0,5710.0,2370955.799880974,1704
2021-07-30,3827995.0923370062,2766.0,2448508.0553067676,1584.0,5742.0,2348951.844336449,1700
2021-07-31,4002596.2286069146,2880.0,2523622.2544532795,1488.0,5950.0,2453192.9978817273,1700
2021-08-01,3478658.12268122,2456.0,2266643.446110351,1276.0,5016.0,2222596.968138286,1516
2021-08-02,3905113.6469976828,2700.0,2575783.9760073363,1612.0,5540.0,2499536.351947432,1636
2021-08-03,3862348.3907815106,2670.0,2528883.4794721957,1564.0,5462.0,2484653.27934312,1612
2021-08-04,3798800.7740299506,2658.0,2439466.8988064155,1524.0,5442.0,2382848.662873257,1568
2021-08-05,4189350.3012373066,2798.0,2633286.363591595,1572.0,5764.0,2547786.9858959583,1636
2021-08-06,4280019.10574616,2896.0,2691253.8297494715,1462.0,5992.0,2622130.0098954877,1728
2021-08-07,4308595.787995934,2994.0,2717955.296330514,1522.0,6212.0,2632377.2950088745,1760
2021-08-08,3501880.0525518307,2378.0,2389457.6020950624,1292.0,4902.0,2351043.024844829,1562
2021-08-09,3597668.9689803524,2450.0,2395448.2878813674,1512.0,5058.0,2340872.640528665,1574
2021-08-10,3459498.7850176436,2346.0,2384223.4287407463,1500.0,4830.0,2366050.451663667,1532
2021-08-11,3380928.356374475,2310.0,2371417.919440339,1426.0,4720.0,2360143.4379233327,1524
2021-08-12,3744966.367240323,2496.0,2528560.695226193,1556.0,5076.0,2506182.455462382,1606
2021-08-13,3524754.8811129583,2386.0,2480832.6506044334,1454.0,4868.0,2430950.073342929,1584
2021-08-14,3495468.786360038,2436.0,2391451.107981387,1470.0,4950.0,2340521.939302594,1560
2021-08-15,2751883.482656706,2010.0,1904907.6618042134,1336.0,4044.0,1897378.2249646783,1344
2021-08-16,2701188.1961889626,2192.0,1763012.3832540694,1646.0,4418.0,1783163.3111764076,1358
2021-08-17,2510377.128671953,2046.0,1656837.6712145268,1450.0,4158.0,1634522.1647998963,1284
2021-08-18,2333981.8059403673,1950.0,1607409.6212684757,1054.0,3946.0,1593862.6288206333,1282
2021-08-19,2708051.439519389,2238.0,1776669.546199549,1080.0,4574.0,1733531.6208072577,1384
2021-08-20,2986520.292836775,2620.0,1930067.5884619195,1148.0,5310.0,1895318.0188518001,1558
2021-08-21,2906816.4001288856,2568.0,1836296.4859649972,1096.0,5222.0,1801578.5106143109,1500
2021-08-22,2239847.606422676,1932.0,1476652.0902505696,904.0,3896.0,1449527.3621176688,1242
2021-08-23,2198424.5613156613,1896.0,1448384.6827620713,1054.0,3806.0,1407529.3201669264,1186
2021-08-24,2087655.9991217623,1794.0,1411200.5632823163,1038.0,3604.0,1382808.7611917334,1156
2021-08-25,2040308.7229874711,1802.0,1408634.7569798764,988.0,3632.0,1362527.847443539,1158
2021-08-26,2172607.514003099,1898.0,1445544.1465385032,944.0,3904.0,1362516.5472652107,1174
2021-08-27,2764227.7057149145,2362.0,1729690.9143107326,1224.0,4858.0,1659429.0818063705,1352
2021-08-28,2645854.754858129,2246.0,1660979.9573096014,1106.0,4632.0,1599658.3713617155,1290
2021-08-29,1765647.2037125845,1456.0,1216648.767877033,682.0,2978.0,1187088.0897474124,974
2021-08-30,1833002.3069672622,1532.0,1153225.8134933,680.0,3098.0,1110658.586371254,938
2021-08-31,1509180.441457641,1272.0,1044128.6904434822,574.0,2582.0,1021109.6902993551,866
2021-09-01,1617217.3301192243,1344.0,1164763.023557706,602.0,2696.0,1133547.8617594987,932
2021-09-02,1837991.3487176497,1588.0,1282683.6812605213,698.0,3180.0,1265246.692495355,1060
2021-09-03,2399322.9871842433,2054.0,1583781.9361955493,842.0,4102.0,1560514.894646187,1274
2021-09-04,2646543.221213167,2208.0,1744649.0178504216,924.0,4450.0,1701473.3303162819,1370
2021-09-05,2227992.164418751,1846.0,1499312.5194711979,844.0,3714.0,1478161.6473511606,1196
2021-09-06,2157753.6770434687,1866.0,1439950.5146928078,994.0,3726.0,1409306.464435602,1184
2021-09-07,1971427.889286158,1736.0,1306481.192864944,922.0,3472.0,1283995.4191582839,1088
2021-09-08,1745726.4215820471,1538.0,1174610.2101234698,670.0,3094.0,1143147.166237124,994
2021-09-09,1984090.5138677214,1854.0,1264508.3455575753,748.0,3718.0,1239568.3125219028,1094
2021-09-10,2301956.343506954,2064.0,1425400.1187970657,774.0,4190.0,1381497.0583266595,1198
2021-09-11,2357450.2357814377,2140.0,1434041.0211166106,894.0,4354.0,1396433.6535391968,1218
2021-09-12,1625948.5203517815,1432.0,1136526.5569136685,568.0,2918.0,1092174.0927919883,968
2021-09-13,1705413.8818753955,1482.0,1145920.2818680492,624.0,3026.0,1108191.984541135,950
2021-09-14,1802224.7298005125,1530.0,1168164.0782118058,652.0,3152.0,1128688.0852987748,964
2021-09-15,2261801.9290289134,1924.0,1407044.9946597237,874.0,3966.0,1367468.9007388516,1132
2021-09-16,2843933.8524119044,2392.0,1674078.3307317374,1022.0,4830.0,1649426.3258879785,1324
2021-09-17,3128894.2548699705,2614.0,1922249.2460516815,1152.0,5370.0,1869615.2619271756,1488
2021-09-18,3084849.259471363,2614.0,1899801.2270943644,1144.0,5398.0,1827655.3196973398,1522
2021-09-19,2864728.1618847237,2126.0,1444746.8329481783,1202.0,4190.0,1374529.9225110058,1168
2021-09-20,3113787.347328388,2220.0,1430153.732736787,1324.0,4306.0,1380715.6672954143,1148
2021-09-21,3081661.9431084874,2220.0,1415585.3459960332,1318.0,4318.0,1370643.754360991,1138
2021-09-22,3307847.66394802,2328.0,1496454.3739123293,1280.0,4522.0,1453963.3576972939,1186
2021-09-23,3760077.1612203894,2650.0,1655240.9805273926,1320.0,5278.0,1630955.6009213808,1284
2021-09-24,4109538.7121010916,2952.0,1759927.3470604897,1714.0,5910.0,1734470.118192258,1350
2021-09-25,4205977.120840072,3158.0,1836723.2619586315,1824.0,6372.0,1795235.0882344258,1430
2021-09-26,3300236.6592705953,2396.0,1558198.4606404647,1492.0,4760.0,1528621.8682133814,1244
2021-09-27,3026110.06957159,2170.0,1414675.8298711898,1346.0,4292.0,1394024.4170605254,1164
2021-09-28,3084570.36690049,2232.0,1427176.0963740954,1420.0,4426.0,1404133.8456389133,1178
2021-09-29,2841264.5102666933,1976.0,1331590.3620199265,1260.0,3892.0,1301110.2580025727,1086
2021-09-30,1966918.4053546768,1678.0,1214394.9028626604,836.0,3450.0,1179264.4903615597,1026
2021-10-01,2470766.020372859,2096.0,1441433.745186569,1000.0,4372.0,1375316.5335919582,1168
2021-10-02,2769870.5154859303,2342.0,1632196.264266918,1128.0,4888.0,1578659.0352377682,1286
2021-10-03,1843792.3278233383,1640.0,1264449.0825869062,824.0,3288.0,1261771.275751706,1042
2021-10-04,2225594.1957241227,1968.0,1371935.5441881423,1082.0,3920.0,1353134.0399315096,1118
2021-10-05,1960342.6502485157,1724.0,1297696.860570837,938.0,3464.0,1280979.2630816144,1074
2021-10-06,1807343.194175153,1628.0,1242502.5187554585,898.0,3266.0,1232156.626637194,1066
2021-10-07,2148049.202375669,1922.0,1404018.4760141245,1152.0,3888.0,1385666.449236241,1200
2021-10-08,2719717.367708965,2386.0,1658542.023478928,1356.0,4882.0,1602762.3864984498,1382
2021-10-09,3137344.9120392497,2746.0,1955608.4815551883,1438.0,5614.0,1889124.9452320167,1586
2021-10-10,2711575.597919766,2362.0,1769743.9714823149,1208.0,4766.0,1722585.9747526224,1454
2021-10-11,2811907.62391798,2440.0,1798762.8583018607,1270.0,4920.0,1746954.2735705737,1454
2021-10-12,2583638.887519882,2300.0,1650103.0273902908,1192.0,4630.0,1603892.2373962924,1380
2021-10-13,2487115.7892125784,2268.0,1621177.247558323,1192.0,4548.0,1580678.8307456009,1388
2021-10-14,2710049.9202880017,2356.0,1814026.1136323854,1176.0,4726.0,1782035.044829769,1454
2021-10-15,3383809.4481380302,2914.0,2116692.414635963,1538.0,5938.0,2067469.5260039286,1672
2021-10-16,3501965.719669446,3018.0,2176289.6720537636,1540.0,6218.0,2092783.0342847602,1716
2021-10-17,2709654.133533269,2364.0,1702146.9065780335,1192.0,4798.0,1652844.4975382527,1390
2021-10-18,2542631.0692927046,2348.0,1615102.9835119746,1130.0,4798.0,1568250.135102111,1376
2021-10-19,2396155.648016956,2264.0,1525716.1836845856,1060.0,4584.0,1497712.6219303096,1312
2021-10-20,2405131.167530237,2200.0,1598931.6843698728,996.0,4422.0,1577684.6075569238,1352
2021-10-21,2935947.1543586613,2546.0,1888350.94712671,1064.0,5118.0,1845524.1420996822,1572
2021-10-22,3383028.5229107183,2910.0,2168526.5373403905,1210.0,5912.0,2108461.4074789556,1724
2021-10-23,3596826.979868868,3116.0,2296856.8349752487,1260.0,6380.0,2202073.6517120553,1788
2021-10-24,2814942.535765745,2440.0,1776095.4474715951,1026.0,4950.0,1691494.0850479174,1446
2021-10-25,2802293.788092574,2524.0,1708244.5900468011,1276.0,5064.0,1662639.7453444863,1428
2021-10-26,2737811.8374487893,2382.0,1762077.9872915791,1116.0,4758.0,1726215.9443649997,1394
2021-10-27,2752258.102250099,2464.0,1728644.9259790808,1076.0,4936.0,1687155.0749241794,1440
2021-10-28,2849032.5854619546,2510.0,1685441.0013426107,1200.0,5066.0,1644938.7938844587,1430
2021-10-29,3252375.461713002,2908.0,1875337.4037446107,1480.0,5954.0,1815210.7200989604,1572
2021-10-30,3478505.6584133618,3108.0,2048248.693822052,1558.0,6422.0,1996148.0322629113,1690
2021-10-31,3122666.9525547004,2828.0,2005666.663431728,1358.0,5810.0,1951486.838074634,1656
2021-11-01,2996310.633821169,2858.0,1891804.331194912,1364.0,5890.0,1854442.759674827,1642
2021-11-02,2708472.3524065693,2508.0,1749239.1939977212,1264.0,5118.0,1700595.1019061005,1474
2021-11-03,2643798.310320952,2342.0,1719511.4520742919,1168.0,4666.0,1711649.019556935,1442
2021-11-04,3078112.5239982996,2692.0,1941351.6562847071,1358.0,5378.0,1926854.035280876,1590
2021-11-05,3365970.347450919,2990.0,2112655.5049795825,1498.0,6076.0,2075577.1535264463,1710
2021-11-06,3422872.9591458435,3042.0,2115530.943504625,1524.0,6204.0,2077263.983689436,1724
2021-11-07,2635685.412937239,2360.0,1708710.0779537428,1282.0,4770.0,1678353.6262648387,1452
2021-11-08,2897656.7274624496,2664.0,1839878.005424565,1582.0,5350.0,1811068.7859045356,1558
2021-11-09,2837313.3515457865,2542.0,1836938.4541496276,1500.0,5126.0,1811320.4696371327,1546
2021-11-10,2639953.421643456,2370.0,1807925.1675539142,1248.0,4780.0,1795790.6331038328,1522
2021-11-11,2699283.624060808,2338.0,1903372.6439653256,1024.0,4694.0,1889973.553851426,1580
